id,first_name,last_name,email,gender,ip_address,Lead_ID,Lead_Source,Lead_Creation_Date,Lead_Score,MQL_Flag,MQL_Date,SQL_Flag,SQL_Date,Customer_Flag,Conversion_Date,Customer_ID,Industry,Company_Size,Region,Decision_Maker_Role,ACV_USD,Sales_Cycle_Days,CAC_USD,LTV_USD,Churn_Flag,Churn_Date,Customer_Tenure_Months,Renewals_Count,Expansion_Flag,Logins_Per_Month,Active_Features_Used,Product_Usage_Hours,Tickets_Raised,Avg_Response_Time_Support,NPS_Score,Stage_Probability,Expected_Close_Date,Forecasted_Revenue
553,Hoebart,Shenfish,hshenfishfc@flickr.com,Male,252.42.227.109,553,Event,3/29/2024,29,FALSE,5/27/2024,TRUE,1/6/2024,FALSE,2/19/2025,CUST005,Finance,480,Vietnam,CEO,26592,29,9343,39494,TRUE,6/3/2024,49,3,FALSE,14,1,39,43,23.1,11,27.2,5/6/2026,8007.2
554,Modestine,Sallinger,msallingerfd@instagram.com,Female,11.136.11.231,554,Event,7/21/2023,88,TRUE,8/15/2024,TRUE,2/16/2025,FALSE,8/25/2025,CUST003,Manufacturing,6041,DACH,CEO,3043,23,4831,29657,FALSE,5/4/2025,10,2,FALSE,42,4,484,27,15.1,18,3,6/28/2025,45001.2
555,Amie,Marquiss,amarquissfe@narod.ru,Female,221.18.234.89,555,Event,3/8/2024,16,FALSE,11/7/2025,TRUE,5/26/2025,TRUE,7/19/2024,CUST004,Finance,6157,APAC,Head of Ops,43901,69,7385,38809,FALSE,12/15/2024,12,0,FALSE,39,5,12,38,38.4,51,51.1,6/15/2026,11690.1
556,Brnaby,Mushet,bmushetff@slashdot.org,Male,247.182.203.20,556,Event,7/17/2023,57,FALSE,4/18/2024,TRUE,1/17/2025,TRUE,10/28/2024,CUST010,Logistics,3008,US,CEO,8995,84,3816,31854,TRUE,8/23/2024,48,9,TRUE,34,9,280,38,40.2,74,8.7,6/30/2025,15709.9
557,Courtney,Merrilees,cmerrileesfg@pen.io,Male,80.27.49.252,557,LinkedIn,4/22/2024,55,FALSE,4/8/2025,FALSE,6/18/2024,FALSE,3/4/2024,CUST008,Retail,3076,Vietnam,Head of Ops,39373,25,8079,41291,FALSE,12/22/2024,30,8,TRUE,41,3,205,35,38.5,5,58.5,7/20/2025,33947.8
558,Melamie,Yallowley,myallowleyfh@linkedin.com,Female,66.16.112.55,558,LinkedIn,2/9/2024,44,TRUE,3/24/2023,TRUE,4/24/2024,TRUE,7/14/2024,CUST010,Logistics,5243,APAC,CEO,40499,70,5058,40654,FALSE,12/1/2025,0,10,TRUE,45,9,165,36,14,64,63.5,12/27/2025,2429
559,Dolley,Roscher,droscherfi@wiley.com,Female,238.189.169.233,559,Event,12/10/2024,67,FALSE,11/25/2023,TRUE,1/17/2024,FALSE,9/5/2025,CUST009,Manufacturing,8137,DACH,Head of Ops,48904,49,2370,32438,TRUE,10/14/2025,18,9,TRUE,10,6,329,45,10.5,99,64.5,9/26/2025,20496.5
560,Corrie,Szymon,cszymonfj@netvibes.com,Male,140.172.149.71,560,Event,11/17/2024,0,FALSE,11/14/2024,FALSE,6/7/2023,TRUE,3/31/2024,CUST007,Manufacturing,7651,DACH,CTO,31519,75,7261,17108,TRUE,1/10/2024,10,1,FALSE,23,3,473,25,2.5,58,8.6,9/20/2026,14079.1
561,Roseanna,Binford,rbinfordfk@noaa.gov,Female,234.86.60.71,561,LinkedIn,1/15/2024,8,TRUE,2/24/2025,FALSE,10/17/2024,FALSE,7/29/2025,CUST007,Logistics,5384,US,CEO,21814,71,1862,34140,TRUE,10/1/2025,20,10,FALSE,20,2,68,9,5.2,13,6.6,3/19/2026,37885.9
562,Goldi,Tourle,gtourlefl@histats.com,Female,131.226.94.96,562,Event,6/12/2023,13,TRUE,1/27/2023,FALSE,7/23/2025,TRUE,7/15/2024,CUST009,Finance,8591,US,CTO,44016,80,336,45273,TRUE,7/30/2024,17,6,TRUE,7,2,124,2,43.6,33,14,2/26/2026,25869.1
563,Franciskus,Aynscombe,faynscombefm@goo.ne.jp,Male,106.50.159.9,563,Website,1/6/2024,24,FALSE,9/29/2024,FALSE,3/15/2023,FALSE,5/10/2025,CUST005,Logistics,9310,Thailand,Head of Ops,25214,16,7470,34219,TRUE,10/31/2025,29,4,FALSE,5,1,246,42,9.1,71,18.5,8/17/2026,42532
564,Jaquelyn,Carnson,jcarnsonfn@flavors.me,Female,137.182.20.187,564,Event,8/2/2024,43,TRUE,7/25/2025,FALSE,6/1/2024,FALSE,2/4/2024,CUST009,Manufacturing,2633,US,CTO,22762,49,2433,34863,TRUE,12/22/2024,45,1,TRUE,39,4,273,10,5.1,71,63.7,11/20/2026,47907.2
565,Merna,Mulligan,mmulliganfo@shutterfly.com,Female,128.65.151.119,565,Event,11/16/2023,26,FALSE,12/8/2024,FALSE,4/19/2024,TRUE,10/24/2025,CUST004,Tech,9657,US,CTO,36724,57,1694,9145,FALSE,6/2/2024,43,1,FALSE,42,1,377,26,27.9,100,49.5,5/23/2025,1132.9
566,Alasteir,Taffrey,ataffreyfp@bloomberg.com,Male,118.253.28.190,566,Google Ads,6/1/2024,19,FALSE,5/1/2023,FALSE,4/20/2025,TRUE,12/8/2024,CUST003,Tech,3454,Thailand,CTO,4303,59,9521,44738,FALSE,2/1/2025,17,0,FALSE,3,1,238,44,4.4,92,43.9,5/28/2025,11842.4
567,Vinnie,Crichmere,vcrichmerefq@forbes.com,Male,95.242.245.102,567,Website,7/17/2024,96,TRUE,2/29/2024,TRUE,2/26/2025,TRUE,8/21/2025,CUST010,Finance,1166,DACH,CTO,42812,88,8460,8847,TRUE,11/16/2025,27,8,TRUE,36,3,88,50,35.7,83,84.9,10/22/2026,28805.9
568,Tabby,Rizzo,trizzofr@cpanel.net,Male,212.29.161.127,568,Event,8/9/2023,94,FALSE,2/5/2024,TRUE,7/23/2024,FALSE,1/14/2025,CUST010,Manufacturing,4976,APAC,CTO,4682,2,4710,36996,TRUE,10/7/2025,33,0,TRUE,1,7,475,36,13.7,89,81.6,4/1/2025,22738
569,Letizia,Garroway,lgarrowayfs@dot.gov,Female,214.218.152.42,569,Website,1/9/2024,13,TRUE,9/3/2023,TRUE,11/6/2025,TRUE,11/18/2024,CUST002,Finance,5908,Vietnam,Consultant,40582,69,5950,21115,FALSE,1/13/2025,45,10,TRUE,48,2,282,26,22.9,2,67.6,12/7/2025,50.7
570,Remington,Muino,rmuinoft@census.gov,Male,28.248.120.208,570,Google Ads,10/2/2024,94,FALSE,1/27/2023,FALSE,4/14/2024,TRUE,10/20/2024,CUST006,Manufacturing,4582,US,Head of Ops,26415,92,4018,28666,TRUE,3/9/2024,43,9,TRUE,32,0,99,9,34.5,100,36.2,11/22/2026,9932.1
571,Obediah,Baroch,obarochfu@illinois.edu,Male,79.21.78.179,571,LinkedIn,8/30/2023,9,TRUE,12/28/2024,FALSE,6/17/2025,TRUE,1/25/2025,CUST010,Finance,4739,APAC,CEO,5942,70,9806,6353,TRUE,2/16/2025,32,8,TRUE,1,2,340,32,49,82,0.4,2/21/2026,19909.6
572,Richy,Osbiston,rosbistonfv@mysql.com,Male,143.196.204.117,572,Event,10/14/2024,62,TRUE,9/20/2023,FALSE,5/23/2025,TRUE,5/9/2024,CUST002,Manufacturing,2048,APAC,Consultant,32152,75,4903,19581,TRUE,5/28/2024,2,2,FALSE,10,6,361,41,32.2,94,96.5,1/1/2025,45934.9
573,Jerrylee,Franey,jfraneyfw@tripadvisor.com,Female,227.41.147.189,573,Event,2/20/2023,94,TRUE,6/9/2024,TRUE,3/14/2025,FALSE,10/2/2025,CUST001,Finance,2916,APAC,Head of Ops,7870,30,5876,18387,TRUE,1/20/2025,32,6,FALSE,2,7,34,16,31.9,5,90.7,12/6/2026,4594.5
574,Rafaelita,Sneaker,rsneakerfx@tumblr.com,Female,163.26.160.42,574,Event,3/17/2024,12,FALSE,10/25/2025,FALSE,3/21/2024,FALSE,5/27/2025,CUST007,Retail,6724,DACH,CTO,48412,21,4555,7387,TRUE,7/5/2024,15,5,TRUE,45,5,58,6,25.2,100,41.4,10/5/2026,4366.7
575,Terrance,Secombe,tsecombefy@joomla.org,Male,19.191.46.247,575,LinkedIn,6/25/2024,46,FALSE,1/6/2024,FALSE,12/30/2024,TRUE,12/28/2024,CUST003,Retail,6197,Vietnam,CEO,34587,89,7027,36080,TRUE,10/26/2024,6,1,TRUE,11,6,464,35,22.5,20,13.9,4/8/2026,24862.4
576,Ariel,Corkan,acorkanfz@ask.com,Male,145.24.175.216,576,Event,2/21/2023,27,FALSE,11/6/2024,FALSE,2/21/2024,TRUE,11/16/2025,CUST002,Finance,2852,Vietnam,CEO,5843,71,7362,21961,TRUE,5/20/2025,0,7,TRUE,39,1,240,46,41.3,92,87.2,3/24/2026,48026
577,Leigh,Couvet,lcouvetg0@seattletimes.com,Male,18.121.85.173,577,Google Ads,10/3/2023,32,FALSE,4/19/2024,TRUE,11/5/2024,FALSE,11/5/2024,CUST002,Finance,998,APAC,Consultant,15768,67,2791,38394,FALSE,12/16/2024,9,5,FALSE,19,0,369,49,34,10,43.1,10/8/2025,38185.9
578,Gannon,Hartburn,ghartburng1@squarespace.com,Male,181.175.151.210,578,LinkedIn,9/19/2023,56,FALSE,3/15/2023,TRUE,12/7/2025,TRUE,8/31/2025,CUST007,Finance,3949,APAC,CEO,4098,27,8452,33765,FALSE,11/15/2024,5,6,FALSE,1,2,493,16,6.2,14,71,7/23/2025,18925.3
579,Jacques,Mazillius,jmazilliusg2@bing.com,Male,34.41.146.242,579,Event,4/17/2024,12,FALSE,7/30/2023,FALSE,5/30/2024,FALSE,8/6/2025,CUST008,Finance,6767,Thailand,Head of Ops,49809,57,448,32123,TRUE,4/20/2025,18,10,FALSE,22,5,103,2,20.6,43,40.9,4/19/2026,44700.9
580,Dorey,Angell,dangellg3@usatoday.com,Female,216.226.104.242,580,Event,3/19/2024,32,TRUE,6/18/2025,FALSE,4/20/2025,TRUE,10/20/2025,CUST003,Logistics,7989,DACH,CTO,47117,98,1751,28950,FALSE,8/2/2025,4,6,FALSE,29,8,121,19,39.2,34,8.4,7/9/2026,8611.5
581,Ilyse,Haxell,ihaxellg4@stumbleupon.com,Female,188.12.91.126,581,Website,10/4/2023,77,TRUE,3/23/2024,FALSE,1/5/2024,TRUE,10/17/2024,CUST009,Manufacturing,9888,Vietnam,Head of Ops,48437,89,6884,27803,FALSE,12/11/2024,16,9,FALSE,27,1,114,10,19.8,20,84.9,8/19/2026,26854.1
582,Blake,Maystone,bmaystoneg5@jalbum.net,Male,176.247.137.93,582,Event,3/21/2024,2,TRUE,10/27/2025,TRUE,8/17/2025,TRUE,7/30/2024,CUST003,Tech,7281,DACH,Consultant,33227,60,3709,9937,TRUE,12/4/2024,28,9,TRUE,39,9,46,29,2.3,40,47.4,11/6/2026,14979.7
583,Cordula,Braybrookes,cbraybrookesg6@symantec.com,Female,80.14.69.206,583,LinkedIn,7/7/2024,58,TRUE,10/20/2023,TRUE,8/30/2023,TRUE,8/15/2025,CUST001,Finance,8368,Thailand,Consultant,37086,40,2233,44829,TRUE,10/13/2025,36,8,TRUE,32,10,377,15,0.6,69,84.7,7/13/2026,31969.8
584,Xenos,Schruurs,xschruursg7@unc.edu,Polygender,66.213.179.190,584,Website,11/8/2024,17,TRUE,2/24/2023,FALSE,9/16/2024,FALSE,12/26/2024,CUST009,Manufacturing,4072,Vietnam,Head of Ops,5790,13,2668,44472,FALSE,4/24/2024,37,4,FALSE,23,8,151,37,16.7,46,37,12/6/2025,8204.4
585,Dyann,Aldwick,daldwickg8@webmd.com,Female,109.63.21.43,585,Website,6/27/2024,22,TRUE,5/16/2024,FALSE,3/2/2025,FALSE,2/3/2025,CUST009,Tech,5242,DACH,Consultant,6918,64,6058,34921,FALSE,6/22/2025,25,4,FALSE,11,5,36,8,36.7,63,7.5,2/14/2025,34379
586,Levy,Rosoni,lrosonig9@tripadvisor.com,Male,80.102.197.99,586,Website,1/22/2024,48,TRUE,2/20/2025,FALSE,5/5/2025,TRUE,10/9/2025,CUST008,Tech,1690,Vietnam,Head of Ops,1431,26,3398,28945,FALSE,12/15/2024,42,0,TRUE,47,6,370,9,44.4,41,54.6,4/14/2026,21281.7
587,Kiersten,Cohani,kcohaniga@symantec.com,Female,74.246.153.239,587,Event,5/3/2023,36,TRUE,12/24/2024,TRUE,4/24/2024,TRUE,6/3/2024,CUST008,Tech,9066,US,Head of Ops,2472,8,5123,45367,TRUE,7/5/2024,21,8,TRUE,36,1,340,27,38.9,29,72.8,5/16/2026,8395.3
588,Willetta,Dales,wdalesgb@phoca.cz,Female,96.73.77.221,588,Website,5/1/2024,29,TRUE,10/25/2025,FALSE,4/1/2025,FALSE,11/21/2025,CUST007,Tech,2567,Vietnam,Consultant,49248,11,3745,25864,TRUE,2/13/2025,30,8,TRUE,26,9,254,10,5,69,44.1,3/23/2026,40879.7
589,Crystal,Keveren,ckeverengc@yale.edu,Female,133.95.240.83,589,Website,6/23/2023,20,TRUE,1/27/2025,FALSE,5/6/2024,TRUE,4/23/2024,CUST002,Finance,9334,Thailand,Consultant,28052,10,7125,19872,FALSE,3/9/2025,42,10,FALSE,29,9,13,9,18.7,22,75,6/24/2026,36656.3
590,Garald,Magill,gmagillgd@chronoengine.com,Male,115.203.112.189,590,Event,8/24/2024,87,FALSE,7/3/2023,TRUE,7/8/2023,TRUE,6/9/2024,CUST002,Logistics,8914,APAC,CEO,14686,49,6276,45689,FALSE,1/21/2024,47,0,TRUE,10,9,75,13,23.4,99,65.1,12/11/2026,25420.9
591,Ambros,Scandrick,ascandrickge@latimes.com,Male,130.172.173.58,591,Event,7/5/2024,16,TRUE,10/16/2024,TRUE,12/3/2025,TRUE,6/17/2025,CUST007,Logistics,9716,US,Head of Ops,36919,18,8167,28585,FALSE,12/13/2024,35,3,FALSE,29,0,111,5,38.4,36,66.5,3/3/2026,23937.9
592,Darius,Crasford,dcrasfordgf@ocn.ne.jp,Male,134.240.180.254,592,Website,4/7/2023,3,TRUE,4/7/2024,FALSE,7/4/2025,TRUE,7/31/2025,CUST003,Retail,6112,Thailand,CEO,30819,36,4009,39789,FALSE,12/17/2025,3,2,FALSE,8,7,43,4,38.9,58,13.9,6/17/2025,10077.7
593,Lidia,Benterman,lbentermangg@wix.com,Female,147.167.170.162,593,Website,3/10/2024,25,TRUE,10/17/2025,FALSE,9/19/2025,FALSE,11/24/2025,CUST003,Manufacturing,5271,APAC,CTO,29501,85,3133,49071,FALSE,6/17/2024,0,3,TRUE,21,8,383,2,24.2,86,70.4,3/29/2025,17785.6
594,Uriel,Gollard,ugollardgh@purevolume.com,Male,153.101.49.122,594,Google Ads,11/25/2023,28,TRUE,6/5/2025,FALSE,12/1/2025,TRUE,6/2/2024,CUST003,Tech,8672,DACH,CEO,9325,16,6474,29163,FALSE,6/4/2025,18,9,FALSE,42,5,295,20,20.7,30,67.6,9/13/2025,4776.6
595,Diannne,Hardman,dhardmangi@auda.org.au,Female,61.50.38.4,595,Event,11/10/2023,39,FALSE,3/19/2023,FALSE,7/2/2025,FALSE,5/3/2025,CUST004,Tech,1516,Thailand,Consultant,48921,38,574,11308,FALSE,2/18/2025,4,9,TRUE,36,10,330,21,28.8,84,63.1,8/15/2026,41817.1
596,Stan,Champkin,schampkingj@opera.com,Male,95.141.101.219,596,LinkedIn,8/28/2023,0,FALSE,1/29/2024,FALSE,8/25/2023,FALSE,9/9/2025,CUST005,Retail,6498,US,Consultant,41034,96,3790,34370,TRUE,6/25/2025,30,8,FALSE,6,0,379,37,25.3,86,61.9,2/12/2026,10675.5
597,Ikey,Rime,irimegk@dailymail.co.uk,Male,134.220.224.7,597,Website,1/15/2024,33,FALSE,4/29/2023,FALSE,9/21/2024,FALSE,6/22/2024,CUST001,Finance,9244,APAC,CEO,19408,88,8200,11130,TRUE,9/14/2024,41,10,TRUE,18,5,140,34,48.9,34,85.6,3/7/2026,1570.3
598,Kirsti,Friatt,kfriattgl@google.com,Female,253.152.159.9,598,LinkedIn,5/14/2024,27,TRUE,1/9/2024,FALSE,9/27/2024,TRUE,3/19/2025,CUST005,Retail,5940,Thailand,CEO,27460,41,6403,16996,FALSE,3/27/2024,8,5,FALSE,46,2,186,49,38.6,8,49.2,7/27/2025,35221
599,Ethelyn,Gammill,egammillgm@moonfruit.com,Female,39.140.51.128,599,Event,5/19/2024,40,TRUE,3/28/2023,FALSE,5/16/2024,TRUE,1/6/2024,CUST009,Retail,3465,DACH,CTO,26378,53,2420,49965,TRUE,7/31/2024,45,0,FALSE,15,9,120,9,43.5,97,9.1,5/25/2026,36501.3
600,Bradford,Thon,bthongn@prnewswire.com,Male,51.250.77.140,600,Event,3/16/2023,56,TRUE,4/22/2023,TRUE,4/19/2025,FALSE,1/5/2025,CUST002,Manufacturing,5092,Thailand,Head of Ops,36870,71,1910,12493,TRUE,1/17/2024,27,3,TRUE,9,2,489,22,10.2,2,83.5,5/23/2026,23232.3
601,Orville,Budget,obudgetgo@networksolutions.com,Male,149.195.162.233,601,Google Ads,1/19/2023,27,FALSE,10/15/2024,FALSE,11/14/2025,TRUE,7/28/2025,CUST006,Logistics,4123,APAC,Head of Ops,41860,12,291,41138,FALSE,1/7/2025,17,10,TRUE,20,9,285,25,1.9,99,81.5,10/20/2026,7078.4
602,Roanne,Arlow,rarlowgp@exblog.jp,Agender,0.145.80.166,602,Website,1/8/2023,76,FALSE,12/7/2024,TRUE,5/21/2025,TRUE,4/14/2024,CUST005,Manufacturing,8784,Vietnam,CTO,19496,4,5464,43681,FALSE,2/6/2024,30,9,TRUE,33,1,170,28,13.9,79,62.2,12/18/2026,37340.2
603,Sheena,Gresham,sgreshamgq@ow.ly,Female,150.212.237.239,603,LinkedIn,3/21/2023,58,TRUE,8/6/2023,TRUE,4/28/2024,TRUE,8/31/2024,CUST010,Finance,9586,Vietnam,CEO,46709,30,7673,2603,TRUE,9/10/2024,17,8,TRUE,33,7,318,4,43.7,17,33.8,6/24/2026,26692.6
604,Kyle,Saffin,ksaffingr@toplist.cz,Female,250.102.167.191,604,Website,3/19/2023,25,FALSE,10/24/2025,TRUE,4/12/2023,FALSE,10/16/2025,CUST001,Retail,9626,DACH,Head of Ops,10801,90,3317,32541,FALSE,6/21/2024,50,2,TRUE,27,0,404,9,15.3,28,20.7,8/10/2025,43226.1
605,Hestia,Benditt,hbendittgs@independent.co.uk,Female,12.5.12.244,605,Website,4/20/2024,47,FALSE,11/1/2024,TRUE,5/5/2024,TRUE,11/14/2025,CUST003,Tech,9053,Thailand,Head of Ops,560,80,7567,18743,FALSE,7/28/2024,32,5,TRUE,11,8,481,40,28.7,84,60.5,1/5/2025,29481.1
606,Flss,Hallatt,fhallattgt@comcast.net,Female,30.205.212.117,606,Website,7/9/2023,15,FALSE,2/23/2025,TRUE,6/6/2023,TRUE,6/5/2025,CUST009,Finance,8278,Thailand,Head of Ops,44331,57,788,44715,TRUE,9/14/2025,4,8,FALSE,7,9,488,45,49.4,7,90,5/13/2026,42026
607,Norine,Mauger,nmaugergu@taobao.com,Female,220.28.208.3,607,Website,4/4/2024,38,FALSE,11/19/2024,FALSE,1/5/2023,FALSE,8/2/2024,CUST006,Finance,1239,Thailand,CTO,19639,45,9923,43936,FALSE,8/14/2024,32,4,TRUE,30,8,252,30,36.3,17,23,12/28/2026,34151.2
608,Norrie,Maruska,nmaruskagv@moonfruit.com,Female,125.32.188.171,608,Google Ads,8/12/2024,50,TRUE,1/11/2024,FALSE,11/9/2024,TRUE,5/23/2025,CUST010,Tech,9523,Vietnam,CTO,17019,31,1799,14255,FALSE,9/24/2025,8,6,FALSE,31,6,249,33,4.1,29,55.6,6/15/2025,15731.9
609,Cornie,Cull,ccullgw@hugedomains.com,Female,103.37.31.222,609,Website,6/11/2024,89,TRUE,9/29/2024,TRUE,12/8/2024,TRUE,4/13/2025,CUST006,Manufacturing,4492,Thailand,Consultant,3374,71,4287,47324,FALSE,6/17/2025,47,3,FALSE,16,10,17,45,38.4,79,89.2,3/22/2026,13937.6
610,Steffen,Yakovlev,syakovlevgx@youtube.com,Male,19.231.15.212,610,Google Ads,10/26/2023,43,FALSE,1/10/2024,FALSE,8/26/2025,FALSE,7/24/2024,CUST009,Retail,9675,Vietnam,Consultant,9231,20,7134,42899,TRUE,7/2/2024,11,3,FALSE,44,10,438,44,23.5,70,93.3,12/19/2025,12520.9
611,Annora,MacRirie,amacririegy@google.pl,Female,170.123.249.141,611,Website,7/8/2024,82,TRUE,7/9/2024,FALSE,2/8/2024,FALSE,1/26/2024,CUST003,Tech,8095,Thailand,Head of Ops,16584,14,9691,25681,FALSE,11/9/2025,4,9,TRUE,41,0,473,10,45.7,56,42.5,12/28/2026,15456.8
612,Gilbert,Agnew,gagnewgz@com.com,Male,253.190.190.134,612,Website,4/2/2024,33,TRUE,1/2/2023,TRUE,5/18/2024,TRUE,8/17/2024,CUST010,Finance,1393,Thailand,CEO,22918,11,1482,12223,FALSE,10/19/2024,14,4,TRUE,42,1,357,45,16.1,38,19.3,9/21/2025,17652.2
613,Sonia,Cubley,scubleyh0@geocities.com,Female,79.252.178.76,613,LinkedIn,5/9/2023,43,FALSE,10/14/2025,TRUE,8/3/2025,TRUE,5/4/2024,CUST006,Retail,5142,DACH,Consultant,15254,87,6648,20491,TRUE,8/11/2025,7,7,TRUE,20,10,275,22,15.5,22,32.4,11/1/2025,8854.7
614,Nicolis,Flockhart,nflockharth1@senate.gov,Male,96.31.138.32,614,LinkedIn,6/13/2024,73,TRUE,1/29/2023,TRUE,11/25/2025,FALSE,5/3/2025,CUST003,Tech,2788,DACH,Consultant,891,68,9450,21566,TRUE,10/20/2024,43,7,TRUE,30,9,58,6,20.9,78,87.3,1/18/2025,18619.8
615,Jonie,Cossey,jcosseyh2@vk.com,Female,204.79.220.151,615,Website,3/15/2024,10,TRUE,3/19/2024,TRUE,7/10/2025,TRUE,12/16/2024,CUST007,Finance,791,DACH,Head of Ops,32688,92,575,3245,TRUE,2/5/2025,37,9,TRUE,32,10,266,36,10.2,53,73.3,1/21/2025,1572.5
616,Ashton,Harling,aharlingh3@odnoklassniki.ru,Male,225.121.182.47,616,Google Ads,5/2/2024,8,TRUE,2/5/2024,TRUE,12/11/2023,TRUE,1/30/2024,CUST010,Retail,8390,US,CEO,7980,61,3056,3074,FALSE,5/10/2024,31,0,TRUE,24,5,177,21,28.6,23,90.7,12/12/2025,33216.8
617,Phil,McGaugie,pmcgaugieh4@craigslist.org,Non-binary,22.243.72.12,617,Event,2/14/2023,57,FALSE,3/1/2024,FALSE,10/25/2025,TRUE,12/2/2025,CUST004,Retail,3197,DACH,CEO,31630,17,2159,11968,TRUE,1/28/2024,0,3,TRUE,12,1,128,41,4.8,6,19.5,12/14/2026,8320.8
618,Lorelei,Skull,lskullh5@phoca.cz,Female,133.17.212.176,618,LinkedIn,8/27/2024,19,FALSE,6/15/2025,TRUE,11/20/2025,TRUE,8/30/2025,CUST007,Finance,3366,US,Head of Ops,37228,92,3225,26090,TRUE,2/6/2025,7,10,FALSE,35,3,16,12,10,65,64.6,4/15/2026,8001.5
619,Myranda,Rockhall,mrockhallh6@fda.gov,Female,4.82.137.18,619,Event,5/27/2024,33,TRUE,1/1/2023,FALSE,11/26/2024,FALSE,5/29/2025,CUST006,Tech,4222,Thailand,CTO,38002,32,7489,48753,TRUE,3/29/2024,2,1,FALSE,7,0,27,10,6.3,31,42,1/8/2025,36136.7
620,Haywood,Headley,hheadleyh7@lycos.com,Male,70.152.26.89,620,Google Ads,2/14/2023,69,FALSE,6/6/2025,FALSE,7/6/2023,TRUE,4/23/2024,CUST005,Logistics,9743,Vietnam,CTO,38641,7,2116,1055,TRUE,6/20/2024,0,6,TRUE,43,10,74,47,39,99,49.4,10/30/2025,23574.2
621,Torr,Normanell,tnormanellh8@shutterfly.com,Male,177.124.103.216,621,Website,3/11/2023,89,TRUE,5/9/2025,TRUE,8/29/2024,TRUE,2/20/2024,CUST002,Finance,5021,Thailand,CTO,38905,10,8624,24709,FALSE,9/10/2025,46,3,TRUE,45,3,355,49,16.3,90,94.4,4/6/2026,10971.6
622,Brand,Olanda,bolandah9@cam.ac.uk,Male,224.134.247.182,622,Google Ads,1/11/2024,73,TRUE,8/21/2023,FALSE,4/30/2025,FALSE,10/17/2025,CUST009,Tech,6653,DACH,CTO,8897,78,3981,5004,TRUE,4/25/2025,48,10,TRUE,37,9,97,12,25.5,4,49.3,2/6/2025,25872
623,Leonhard,Rimmington,lrimmingtonha@craigslist.org,Genderfluid,116.62.202.11,623,LinkedIn,5/11/2023,91,TRUE,9/30/2025,TRUE,9/14/2023,FALSE,6/25/2025,CUST002,Tech,5062,DACH,Head of Ops,10730,8,7418,37127,FALSE,10/31/2024,37,6,TRUE,20,4,421,13,17.6,21,37.5,2/17/2026,41829.6
624,Lief,Bairnsfather,lbairnsfatherhb@shutterfly.com,Male,56.60.93.111,624,Google Ads,10/30/2024,19,FALSE,3/4/2023,FALSE,3/15/2025,FALSE,5/4/2025,CUST009,Manufacturing,2220,US,CEO,14452,61,2468,33057,FALSE,1/4/2024,28,8,FALSE,41,6,257,27,1.3,31,21.4,8/20/2026,49895
625,Prudy,Dunton,pduntonhc@furl.net,Agender,109.127.120.108,625,Website,7/24/2024,52,TRUE,4/3/2025,TRUE,11/8/2025,FALSE,6/30/2024,CUST009,Logistics,3795,APAC,CEO,3481,35,1533,27981,FALSE,4/10/2025,10,4,TRUE,38,6,162,30,26.6,2,73.2,1/9/2025,40840.1
626,Lanie,Brimm,lbrimmhd@alibaba.com,Female,181.160.249.143,626,Event,6/20/2024,26,TRUE,11/23/2025,FALSE,6/18/2023,FALSE,3/29/2024,CUST006,Tech,7125,APAC,CTO,46414,66,1882,31584,TRUE,6/19/2024,1,7,TRUE,13,8,268,49,11.8,75,94.4,9/24/2025,11357.1
627,Harland,Heggs,hheggshe@stanford.edu,Male,135.251.157.78,627,Website,12/24/2023,78,FALSE,1/3/2024,TRUE,6/14/2025,TRUE,7/7/2024,CUST009,Retail,9666,US,CEO,21516,18,1360,27229,TRUE,7/14/2025,8,7,TRUE,4,6,397,48,14.8,95,55.7,1/21/2025,38690.1
628,Johnathan,Pruvost,jpruvosthf@ustream.tv,Male,57.187.13.218,628,Website,5/23/2024,78,FALSE,8/21/2024,TRUE,5/31/2025,TRUE,11/10/2025,CUST007,Logistics,723,DACH,Consultant,22879,18,7598,38892,FALSE,1/4/2025,13,6,TRUE,45,6,284,0,19.8,79,92.4,11/14/2026,48835.6
629,Michal,Geddis,mgeddishg@booking.com,Male,48.127.161.215,629,Event,4/22/2024,1,TRUE,6/21/2024,TRUE,11/5/2023,TRUE,5/15/2025,CUST009,Logistics,62,US,CEO,20844,4,4861,44905,TRUE,8/12/2024,48,10,FALSE,15,3,60,29,17.8,66,14.9,7/4/2025,42203.3
630,Claiborne,Lukes,clukeshh@vinaora.com,Male,107.231.151.227,630,Event,3/2/2023,37,TRUE,8/18/2024,FALSE,7/20/2025,TRUE,4/25/2024,CUST009,Finance,6254,APAC,Consultant,39694,35,6438,39718,TRUE,8/9/2025,29,10,FALSE,1,6,293,5,12.6,0,39.9,7/4/2026,4880.7
631,Nola,Vaan,nvaanhi@ifeng.com,Female,245.91.203.170,631,Website,2/15/2023,63,TRUE,3/23/2024,TRUE,4/22/2024,TRUE,1/19/2025,CUST010,Manufacturing,1028,DACH,Consultant,31057,4,6323,5739,TRUE,4/12/2025,5,1,TRUE,10,1,65,23,49.1,30,31.1,6/17/2025,23859.5
